Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"02/02/2023","26 SEAFIELD DOWNS, CLONTARF, DUBLIN 3","Dublin","D03TP84","€179,200.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","29 MOUNTSHANNON RD, KILMAINHAM, DUBLIN 8","Dublin","D08THK3","€800,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","29 PARKLANDS, NEWPORT ROAD, WESTPORT","Mayo","F28PF50","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","3 ALMA PARK, MONKSTOWN VILLAGE, COUNTY DUBLIN","Dublin","A94F2D8","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","307 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14","Dublin","D14RC60","€348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","31 SEAVIEW PARK, PORTRANE, DONABATE","Dublin","K36RR22","€349,544.74","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","311 GLENLARE, MOUNT KENNETT COURT, LIMERICK","Limerick","V94XW61","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","32 BLOCK C, SMITHFIELD MARKET, SMITHFIELD","Dublin","D07HE28","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","33 BALLYNEETY RD BALLYFERMOT, DUBLIN 10, DUBLIN","Dublin","D10XE13","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","34 ASHFIELD, BLACKWATER, ENNISCORTHY","Wexford","Y21XH28","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","35 Castlebrook Rise, Castlebrook Manor, Castletroy","Limerick","","€317,180.61","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","352  Ard Uisce, Whiterock, Wexford","Wexford","","€255,506.60","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","36 FIONNUISCE, DOUGHISKA, GALWAY","Galway","H91VHP4","€213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","36 GOSWORTH PARK, DALKEY, CO DUBLIN","Dublin","A96F2X9","€1,210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","38  Maple Avenue, Janeville, Cork Road","Cork","","€273,127.72","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","38 derrymore Gardens, Woodbrook, Mountrath","Laois","","€299,559.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","38 FINN ST, STONEYBATTER, DUBLIN 7","Dublin","D07F9K1","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 ASHFIELD, BLACKWATER, ENNISCORTHY","Wexford","Y21FD32","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 ASHWOOD COURT, WEXFORD ROAD, ARKLOW","Wicklow","Y14V840","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 BOROIMHE ASPEN, SWORDS, DUBLIN","Dublin","K67HX05","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 BURTON HOUSE, MAYOR STREET LOWER, IFSC","Dublin","D01AT82","€488,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 Edgeworth Mews, Longwood","Meath","","€264,318.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","4 LUI NA GREINE, MAIN STREET, CREESLOUGH","Donegal","F92TW61","€287,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","4 Newtown Walk, The Meadows, Kill","Kildare","","€378,854.52","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","4 SLIEVARDAGH, GRANGEMOCKLER, CARRICK ON SUIR","Tipperary","E32RW59","€199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","40 Maple Avenue, Janeville, Cork Road","Cork","P43PV29","€268,150.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","40 TAMARISK AVE, KILNAMANAGH DUBLIN 24, DUBLIN","Dublin","D24HR7X","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","42 TARA GROVE, WELLPARK, GALWAY","Galway","H91KV8C","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","433 BOGTOWN CROSS, CLONEYGOWAN TULLAMORE, OFFALY","Offaly","R35YW02","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","44 Bower Hill, Athlone, County Westmeath","Westmeath","","€312,775.33","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","44 CROMWELLSFORT DR, MULLGANNON, WEXFORD","Wexford","Y35F6C2","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","45 Hazel Hill, Hazel Brooke, Spa Glen","Cork","","€251,101.32","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","47 CATHEDRAL COURT, ENNIS, CO CLARE","Clare","V95H981","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","47 DARRAGH PARK, WICKLOW, WICKLOW","Wicklow","A67RY29","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","48 ACHE BHILE, LAHINCH RD, ENNIS","Clare","V95E37F","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","49 ASKBROOK, THE MOYNE, ENNISCORTHY","Wexford","Y21Y279","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","49 STRAFFAN GATE, STRAFFAN, CO.KILDARE","Kildare","W23PK25","€558,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","5  Elm Close, Gleann Fia, Tower","Cork","","€325,990.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","5 FRIAR ST, CORK, CORK","Cork","T12W28C","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","5 GLEN CORRIN, WATERGRASSHILL, CORK","Cork","T56KD99","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","5 Lakeview, Fox Meadows","Kilkenny","","€387,665.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","5 Rathborne Boulevard, Rathborne Boulevard, Ashtown","Dublin","","€488,986.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","5 THE BEECHES, REDCASTLE, DONEGAL","Donegal","F93X5W5","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","5 Vartry Close, Tinakilly Park, Rathnew","Wicklow","","€440,528.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","50 BEECHPARK WEST, ATHLONE, WESTMEATH","Westmeath","N37P2F2","€90,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","57 FRIARS HILL, GRAIGUENAMANAGH, CO KILKENNY","Kilkenny","R95FD43","€283,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","580 DERRINTURN, CARBURY, KILDARE","Kildare","","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","59 OAKLEIGH, TRIM RD, LONGWOOD","Meath","A83F210","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","5A UPPER STRAND ST, WICKLOW, WICKLOW","Wicklow","A67W883","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","6 Cheltenham Close, Kilmacrennan","Donegal","","€185,000.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","6 Elm Close, Gleann Fia, Tower","Cork","","€345,814.98","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","6 GLEANN NA MONA, BALLYMONEEN ROAD, KNOCKNACARRA","Galway","H91Y46K","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","6 SEA VIEW AVE, TRINITY ST, WEXFORD","Wexford","Y35H3E7","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","60 CUL RUA, AGLISH, WATERFORD","Waterford","P51E5Y0","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","63 Gleann na Mona, Ballymoneen Road, Knocknacarra","Galway","","€312,753.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","65 GRAND CANAL VIEW, KILMAINHAM, DUBLIN 8","Dublin","D08NF43","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","7 BROADFIELD VIEW, RATHCOOLE, DUBLIN","Dublin","D24VW52","€347,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","7 CASTLEPARK, CAHERCONLISH, LIMERICK","Limerick","V94ER2F","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","7 CONNOLLY ST, ATHLONE, WESTMEATH","Westmeath","N37T1F8","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","7 MONUMENT VIEW, SAINT MARNOCKS BAY, PORTMARNOCK","Dublin","D13RX8W","€546,255.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","7 The Green, Heathfield, Carriganarra","Cork","","€387,665.20","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","7 WOODVIEW, LUCAN, DUBLIN","Dublin","K78W8Y8","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","74 Gleann na Mona, Ballymoneen Road, Knocknacarra","Galway","","€268,722.46","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","74A ARDLEA, DUNSHAUGHLIN, MEATH","Meath","A85DK72","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","76 CUIL NA CANALACH, POOLBOY, BALLINASLOE","Galway","H53TK60","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","8 CHURCHLANDS, SANDYFORD VILLAGE, DUBLIN 18","Dublin","D18FP90","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","8 EASTMORELAND LANE, BALLSBRIDGE, DUBLIN 4","Dublin","D04W0H1","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","8 HILLSIDE, GREYSTONES, WICKLOW","Wicklow","A63HN44","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","8 MORNINGTON MANOR CRESCENT, MORNINGTON MANOR, MORNINGTON","Meath","A92P7V7","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","8 The Groves, Harpers Creek, Glouthaune","Cork","","€308,370.03","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","80 RIAN LUACHRA, BALLYBANE, GALWAY","Galway","H91DNE4","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","83 MONKSTOWN AVE, BLACKROCK, DUBLIN","Dublin","A94V6P6","€1,150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","83 ST PATRICKS CRESCENT, MONKSTOWN FARM, GLENAGEARY","Dublin","A96F985","€638,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","86 DALE ROAD, KILMACUD, STILLORGAN","Dublin","A94W306","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","87 WESTON VIEW, CARRIGALINE, CORK","Cork","P43EK07","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","88 CONEY MEADOWS, CONEYBORO, ATHY","Kildare","R14CD93","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","9  Gleann An Fhia, Gurteenroe, Macroom","Cork","","€273,127.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","9 Ard Na Greinne, Eaton Brae, Orwell Road","Dublin","","€1,100,000.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","9 Hawkins Wood Close, Greystones","Wicklow","","€493,392.06","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","9 LINNETFIELDS PARK, CASTAHEANY, DUBLIN 15","Dublin","D15N6F5","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","9 MCAULEY DR, ARTANE, DUBLIN 5","Dublin","D05FK88","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","9 THE COURT, LAKEPOINT, MULLINGAR","Westmeath","N91X5D3","€368,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","9 THORNDALE PARK, KINGSCOURT, CAVAN","Cavan","A82XD58","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","92 OAKLEIGH WOOD, DOORADOYLE, LIMERICK","Limerick","V94A0Y0","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","95 GLEANN NA RI, MURROW, RENMORE","Galway","","€227,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","Apartment 1, Cluain Larach, Tramore","Waterford","","€181,452.25","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","APARTMENT 21, 35 MOUNTJOY SQUARE, DUBLIN 1","Dublin","D01R802","€358,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","Appartment 2, Cluain Larach, Tramore","Waterford","","€181,452.25","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","Appartment 3, Cluain Larach, Tramore","Waterford","","€181,452.25","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","APT 10, THE WATERFRONT, HANOVER QUAY","Dublin","D02XN80","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","APT 116 ROYAL CANAL COURT, ASHTOWN, DUBLIN 15","Dublin","D15AW25","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","APT 143, BLOOMFIELD PARK, BLOOMFIELD AVE DUBLIN 4","Dublin","D04A324","€581,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","APT 33 WATERVILLE HALL, WATERVILLE TERRACE, BLANCHARDSTOWN","Dublin","D15YK70","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","APT 52, QUAYSIDE COURT, WINE ST","Sligo","N91N6KT","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","APT 5, CHESTNUT LODGE, KYLEBEG","Offaly","R42DH02","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BALLINAGARD COTTAGE, BALLINAGARD ROAD, COUNTY ROSCOMMON","Roscommon","F42DF43","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BALLINAHINCH, ASHFORD, WICKLOW","Wicklow","A67AX26","€1,220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BALLINGOWN, VILLIERSTOWN, CAPPOQUIN","Waterford","P51WF88","€212,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BALLYKEROGUE, CAMPILE, NEW ROSS","Wexford","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BAYBUSH, STRAFFAN, CO KILDARE","Kildare","W23TD93","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BRIDEPARK, CONNA, CORK","Cork","P51D6K0","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","BRIMAR, PIER RD, MURRISK","Mayo","F28Y564","€499,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CARRIGDOUN, CASTLE ROAD, BANDON","Cork","P72VX39","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CARROWNRUSH, RATHLEE, EASKEY","Sligo","F26HW27","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CHAPEL RD, HAGGARDSTOWN, DUNDALK","Louth","A91F70V","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","COOLE, BALLYSAGGART, LISMORE","Waterford","P51XF95","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CORNAKILL, MULLAGH, CAVAN","Cavan","A82FN80","€278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CULLAUN INISTIOGE, INISTIOGE, KILKENNY","Kilkenny","R95HE98","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CULLEN, RIVER STICK, CO CORK","Cork","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","CULLIAGH, ABBEYKNOCKMOY, TUAM","Galway","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","FERN HOLLOW, BALLYOUGHNA, GOREY","Wexford","Y25PX02","€337,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","GARDEN COTTAGE, GARDENFIELDS, TUAM","Galway","H54A379","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","GLENTAVRAUN, KILKELLY, COUNTY MAYO","Mayo","","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","HILLSIDE, LOWER ST, RATHDRUM","Wicklow","A67T866","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","KILLACKABAWN, DELGANY, GREYSTONES","Wicklow","A68YE38","€1,010,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","KILLOSKEHANE CASTLE, KILLOSHEHANE, BORRISLEIGH","Tipperary","E41Y519","€1,354,720.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","KNOCKANENA, VIA FEAKLE, CLARE","Clare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","LETTERCALLOW, LETTERMORE, COUNTY GALWAY","Galway","H91P082","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","LONGSTONE, CULLEN, TIPPERARY","Tipperary","E34D344","€326,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","NEWTOWN, CLONLARA, CLARE","Clare","V94KAA8","€620,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","No 9 The Grange, Lurganboy, Donegal Town","Donegal","","€229,074.89","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","OLD CHURCH ST, ATHENRY, GALWAY","Galway","H65F998","€160,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","RIGSDALE, BALLINHASSIG, CORK","Cork","T12X586","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","ROBINSTOWN, KILSKYRE, MEATH","Meath","A82DC79","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","SALTPANS, DUNGLOE, CO DONEGAL","Donegal","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","SHRALEAGH HOUSE, LEVALLY, RATHDOWNEY","Laois","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","STIFYANS, PHILIPSTOWN, DUNLEER","Louth","A92K5T9","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","SWALLOWS REST, KILLAG, DUNCORMICK","Wexford","Y35YV8V","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","THE COACH INN, WADDINGTOWN, CLEARIESTOWN","Wexford","Y35A448","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","THE PLOUGH BAR, BRIDGE STREET, MILTOWN","Kerry","V93HX48","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","TIR NA NEAN, LISLEVANE, BANDON","Cork","P72EK22","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","TUMNAHULLA, CORRANDULLA, COUNTY GALWAY","Galway","H91AYY2","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","UNIT 1 PARKSIDE DRIVE, BALGRIFFIN, DUBLIN 13","Dublin","D13X0T4","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2023","Units 81 - 120 incl Djouce Hall, & Units 121 - 160 incl Heather Hall, Kilruddery Glen  Southern Cross","Wicklow","","€35,118,456.00","No","Yes","New Dwelling house /Apartment",""
"02/02/2023","VALLEYVIEW HOUSE, CAHERBARNAGH WEST, RATHMORE","Kerry","P51X8Y7","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2023","1 CLAREMONT VILLAS, GLENAGEARY, DUBLIN","Dublin","A96C9K0","€1,635,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2023","1 HATTERSLEY PARK, CARNDONAGH, CO DONEGAL","Donegal","F93HT61","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2023","1 IVERAGH COURT, BALLSBRIDGE WOOD, DUBLIN 4","Dublin","D04C9X4","€980,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2023","1 LIOS NA CRI, ORANMORE, GALWAY","Galway","H91PR2X","€599,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2023","1 Rathborne Gardens, Rathborne Boulevard, Ashtown","Dublin","","€497,797.00","No","Yes","New Dwelling house /Apartment",""
"03/02/2023","1 ST FINTAN RD, CABRA, DUBLIN 7","Dublin","D07T6R3","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
